date,ind,result,indt,temp,indw,wetb,dewpt,vappr,rhum,msl,indm,wdsp,indwd,wddir,ww,w,sun,vis,clht,clamt
07-feb-2015 02:00,1.8,93,3,0,0.0,999,7,11,1.4,1,0.8,0,2,1038.1,2,6.4,20000,10,0.0,2
07-feb-2015 03:00,1.8,93,3,0,0.0,999,7,11,1.4,1,0.7,0,2,1038.4,2,6.4,20000,340,0.0,2
07-feb-2015 04:00,1.3,94,3,0,0.0,999,7,11,1.0,1,0.4,0,2,1038.7,2,6.3,20000,330,0.0,2
07-feb-2015 05:00,0.9,94,3,0,0.0,999,6,11,0.6,1,0.1,0,2,1039.2,2,6.1,20000,330,0.0,2
07-feb-2015 06:00,1.1,94,3,0,0.0,999,7,11,0.8,1,0.2,0,2,1039.6,2,6.2,20000,10,0.0,2
07-feb-2015 07:00,0.1,96,3,0,0.0,999,7,11,-0.1,1,-0.4,1,2,1040.1,2,5.9,20000,330,0.0,2
07-feb-2015 08:00,0.2,98,3,0,0.3,999,7,11,0.1,1,-0.2,0,2,1040.9,2,6.1,18000,350,0.0,2
07-feb-2015 09:00,1.2,94,3,0,0.2,15,7,11,0.9,6,0.4,0,2,1041.0,2,6.3,16000,340,0.0,2
07-feb-2015 10:00,2.8,93,0,0,0.0,11,7,11,2.4,7,1.7,0,2,1040.8,2,6.9,28000,340,0.0,2
07-feb-2015 11:00,3.7,93,0,0,0.0,10,7,11,3.3,7,2.6,0,2,1040.9,2,7.4,30000,20,0.0,2
07-feb-2015 12:00,4.4,90,0,0,0.0,11,8,11,3.8,7,2.8,0,2,1040.9,2,7.5,35000,30,0.0,2
07-feb-2015 13:00,5.2,89,0,0,0.2,11,8,11,4.5,6,3.4,0,2,1040.6,2,7.9,28000,20,0.0,2
07-feb-2015 14:00,5.8,85,0,0,0.0,12,9,11,4.8,7,3.5,0,2,1040.3,2,7.8,40000,20,0.0,2
07-feb-2015 15:00,6.3,83,0,0,0.1,14,10,11,5.2,7,3.6,0,2,1040.0,2,8.0,45000,10,0.0,2
07-feb-2015 16:00,6.0,85,0,0,0.6,999,10,11,5.0,3,3.5,0,2,1039.9,2,7.9,50000,10,0.0,2
07-feb-2015 17:00,5.1,87,0,0,0.0,999,10,11,4.3,1,3.2,0,2,1040.6,2,7.7,40000,10,0.0,2
07-feb-2015 18:00,4.4,90,3,0,0.0,999,10,11,3.8,1,3.0,0,2,1041.2,2,7.5,30000,10,0.0,2
07-feb-2015 19:00,3.8,93,3,0,0.0,999,9,11,3.4,1,2.8,0,2,1041.5,2,7.5,30000,360,0.0,2
07-feb-2015 20:00,3.2,95,3,0,0.0,999,9,11,2.9,1,2.5,0,2,1042.0,2,7.3,25000,360,0.0,2
07-feb-2015 21:00,2.6,98,3,0,0.0,999,6,11,2.5,1,2.4,0,2,1042.0,2,7.2,20000,10,0.0,2
07-feb-2015 22:00,3.2,98,3,0,0.0,999,7,11,3.1,1,3.0,0,2,1042.3,2,7.5,20000,20,0.0,2
07-feb-2015 23:00,3.5,98,3,0,0.0,999,6,11,3.4,1,3.2,0,2,1042.2,2,7.7,20000,20,0.0,2
08-feb-2015 00:00,3.0,98,3,0,0.0,999,6,11,2.9,1,2.8,0,2,1042.5,2,7.4,20000,10,0.0,2
08-feb-2015 01:00,2.9,96,3,0,0.0,999,7,11,2.7,1,2.5,0,2,1042.6,2,7.3,20000,360,0.0,2
08-feb-2015 02:00,2.8,98,3,0,0.0,999,6,11,2.7,1,2.6,0,2,1042.7,2,7.3,20000,10,0.0,2
08-feb-2015 03:00,2.9,96,3,0,0.0,999,5,11,2.7,1,2.4,0,2,1042.6,2,7.3,20000,320,0.0,2
08-feb-2015 04:00,2.4,100,3,0,0.0,999,5,11,2.4,1,2.3,0,2,1042.5,2,7.3,20000,320,0.0,2
08-feb-2015 05:00,2.0,100,3,0,0.0,999,6,11,2.0,1,2.0,0,2,1042.7,2,7.1,20000,320,0.1,2
08-feb-2015 06:00,1.8,100,3,0,0.0,2,7,0,1.8,4,1.8,0,2,1042.7,10,7.0,3000,320,0.1,2
08-feb-2015 07:00,0.6,100,3,0,0.0,1,7,42,0.6,7,0.6,0,2,1042.9,46,6.4,400,320,0.0,2
08-feb-2015 08:00,-0.4,100,3,1,0.0,1,6,42,-0.4,5,-0.4,1,2,1043.4,48,5.9,300,320,0.0,2
08-feb-2015 09:00,-0.4,100,3,1,0.0,1,6,42,-0.4,5,-0.4,1,2,1043.6,48,5.9,200,320,0.0,2
08-feb-2015 10:00,1.8,100,3,0,1.0,1,5,44,1.8,5,1.8,0,2,1043.4,44,7.0,200,320,0.0,2
08-feb-2015 11:00,4.5,100,3,0,1.0,999,3,41,4.5,3,4.5,0,2,1043.3,28,8.4,1000,330,0.0,2
08-feb-2015 12:00,6.3,91,3,0,1.0,999,2,41,5.7,3,4.9,0,2,1043.5,28,8.7,2000,190,0.0,2
08-feb-2015 13:00,6.6,90,0,0,1.0,999,3,0,5.9,3,4.9,0,2,1042.9,10,8.7,7000,200,0.0,2
08-feb-2015 14:00,7.0,87,0,0,1.0,999,3,0,6.1,3,5.0,0,2,1042.6,10,8.7,10000,220,0.0,2
08-feb-2015 15:00,7.8,82,0,0,1.0,999,3,11,6.5,3,4.8,0,2,1041.9,2,8.6,30000,240,0.0,2
08-feb-2015 16:00,7.7,80,0,0,1.0,999,2,11,6.3,3,4.5,0,2,1041.6,2,8.4,30000,270,0.0,2
08-feb-2015 17:00,6.3,86,0,0,0.5,999,3,11,5.4,3,4.1,0,2,1041.5,2,8.2,35000,220,0.0,2
08-feb-2015 18:00,5.7,89,3,0,0.0,999,4,11,5.0,3,4.1,0,2,1041.5,2,8.2,40000,230,0.0,2
08-feb-2015 19:00,4.5,97,3,0,0.0,999,3,11,4.3,1,3.9,0,2,1041.3,2,8.1,40000,240,0.0,2
08-feb-2015 20:00,4.7,97,3,0,0.0,999,4,11,4.5,1,4.1,0,2,1041.3,2,8.3,25000,270,0.0,2
08-feb-2015 21:00,1.2,100,3,0,0.0,1,7,41,1.2,8,1.2,0,2,1041.8,46,6.7,100,320,0.0,2
08-feb-2015 22:00,1.9,100,3,0,0.0,1,12,44,1.9,8,1.9,0,2,1041.7,42,7.0,200,340,0.0,2
08-feb-2015 23:00,1.8,100,3,0,0.0,1,13,44,1.8,8,1.8,0,2,1041.7,44,7.0,200,340,0.0,2
09-feb-2015 00:00,1.5,100,3,0,0.0,1,13,41,1.5,8,1.5,0,2,1041.5,44,6.8,200,340,0.0,2
09-feb-2015 01:00,1.7,100,3,0,0.0,1,14,44,1.7,8,1.7,0,2,1041.2,42,6.9,600,340,0.0,2
09-feb-2015 02:00,1.6,100,3,0,0.0,1,12,44,1.6,8,1.6,0,2,1040.7,42,6.9,800,340,0.0,2
09-feb-2015 03:00,1.8,100,3,0,0.0,1,14,44,1.8,8,1.8,0,2,1039.9,44,7.0,800,340,0.0,2
09-feb-2015 04:00,1.9,100,3,0,0.0,1,14,44,1.9,8,1.9,0,2,1039.3,44,7.0,800,340,0.0,2
09-feb-2015 05:00,2.0,100,3,0,0.0,2,13,42,2.0,8,2.0,0,2,1038.8,28,7.1,1500,340,0.0,2
09-feb-2015 06:00,2.2,100,3,0,0.0,2,11,42,2.2,8,2.2,0,2,1039.0,1,7.2,3500,330,0.0,2
09-feb-2015 07:00,2.3,100,3,0,0.0,4,11,22,2.3,8,2.3,0,2,1039.2,10,7.2,8000,330,0.0,2
09-feb-2015 08:00,2.5,100,3,0,0.0,4,12,22,2.5,7,2.5,0,2,1038.8,10,7.3,7000,330,0.0,2
09-feb-2015 09:00,2.8,100,3,0,0.0,5,11,22,2.8,7,2.8,0,2,1038.8,10,7.5,7000,340,0.0,2
09-feb-2015 10:00,3.5,97,0,0,0.0,6,10,11,3.3,7,3.0,0,2,1038.7,2,7.6,18000,350,0.0,2
09-feb-2015 11:00,4.4,92,0,0,0.0,7,9,11,3.9,7,3.3,0,2,1038.4,2,7.7,18000,350,0.0,2
09-feb-2015 12:00,4.7,89,0,0,0.1,8,7,11,4.0,7,3.0,0,2,1038.2,2,7.6,18000,10,0.0,2
09-feb-2015 13:00,5.4,87,0,0,0.4,9,7,11,4.6,6,3.4,0,2,1037.7,2,7.8,18000,340,0.0,2
09-feb-2015 14:00,5.4,86,0,0,0.0,10,7,11,4.5,7,3.3,0,2,1037.0,2,7.7,20000,340,0.0,2
09-feb-2015 15:00,5.5,86,0,0,0.4,9,8,11,4.6,7,3.4,0,2,1036.1,2,7.8,20000,340,0.0,2
09-feb-2015 16:00,5.8,86,0,0,0.1,10,8,11,4.9,5,3.6,0,2,1035.8,2,7.9,20000,350,0.0,2
09-feb-2015 17:00,4.9,89,0,0,0.0,9,6,11,4.2,7,3.3,0,2,1036.2,2,7.7,20000,350,0.0,2
09-feb-2015 18:00,4.5,92,0,0,0.0,9,5,11,4.0,7,3.2,0,2,1036.5,2,7.7,20000,10,0.0,2
09-feb-2015 19:00,4.4,92,0,0,0.0,9,5,11,3.9,7,3.1,0,2,1036.8,2,7.7,20000,10,0.0,2
09-feb-2015 20:00,4.1,93,0,0,0.0,9,5,11,3.7,7,3.0,0,2,1036.2,2,7.6,20000,20,0.0,2
09-feb-2015 21:00,3.5,93,0,0,0.0,7,5,11,3.1,8,2.6,0,2,1036.1,2,7.3,20000,20,0.0,2
09-feb-2015 22:00,3.4,97,0,0,0.0,6,5,11,3.2,8,2.8,0,2,1035.9,2,7.5,20000,20,0.0,2
09-feb-2015 23:00,3.0,96,0,0,0.0,5,4,11,2.8,8,2.5,0,2,1035.4,2,7.3,20000,50,0.0,2
10-feb-2015 00:00,2.8,98,0,0,0.0,5,4,11,2.7,8,2.5,0,2,1035.2,2,7.3,20000,70,0.0,2
10-feb-2015 01:00,2.7,98,0,0,0.0,5,4,11,2.6,8,2.5,0,2,1034.8,2,7.3,20000,110,0.0,2
10-feb-2015 02:00,2.7,98,0,0,0.0,4,4,11,2.6,8,2.5,0,2,1033.8,2,7.3,20000,90,0.0,2
10-feb-2015 03:00,1.9,100,0,0,0.0,3,4,11,1.9,8,1.9,0,2,1033.5,2,7.0,20000,80,0.0,2
10-feb-2015 04:00,1.7,100,3,0,0.0,3,4,22,1.7,8,1.7,0,2,1033.3,10,6.9,5000,110,0.0,2
10-feb-2015 05:00,2.1,100,3,0,0.0,3,4,22,2.1,8,2.1,0,2,1033.2,10,7.1,5000,90,0.0,2
10-feb-2015 06:00,2.2,100,3,0,0.0,3,3,22,2.2,8,2.2,0,2,1032.9,10,7.2,5000,110,0.0,2
10-feb-2015 07:00,2.3,100,3,0,0.0,3,4,22,2.3,8,2.3,0,2,1033.0,10,7.2,5000,90,0.0,2
10-feb-2015 08:00,2.5,100,3,0,0.0,4,3,22,2.5,7,2.5,0,2,1032.8,10,7.3,4000,50,0.0,2
10-feb-2015 09:00,2.6,100,3,0,0.0,4,3,22,2.6,7,2.5,0,2,1032.9,10,7.4,4500,40,0.0,2
10-feb-2015 10:00,2.8,98,0,0,0.0,4,3,22,2.7,7,2.6,0,2,1032.6,10,7.3,4500,40,0.0,2
10-feb-2015 11:00,2.7,100,0,0,0.0,4,4,22,2.7,7,2.6,0,2,1032.3,10,7.4,4500,90,0.0,2
10-feb-2015 12:00,3.1,98,0,0,0.0,4,5,22,3.0,7,2.9,0,2,1031.8,10,7.5,4500,90,0.0,2
10-feb-2015 13:00,2.9,98,0,0,0.0,3,5,22,2.8,8,2.6,0,2,1031.3,10,7.4,3500,70,0.0,2
10-feb-2015 14:00,3.0,98,0,0,0.0,3,4,22,2.9,7,2.8,0,2,1030.4,10,7.4,3000,40,0.0,2
10-feb-2015 15:00,2.9,100,0,0,0.0,2,5,22,2.9,7,2.9,0,2,1029.4,10,7.5,2200,30,0.0,2
10-feb-2015 16:00,3.6,100,0,0,0.0,3,4,22,3.6,7,3.6,0,2,1028.8,10,7.9,3000,60,0.0,2
10-feb-2015 17:00,3.6,100,0,0,0.0,3,5,22,3.6,7,3.6,0,2,1028.3,10,7.9,3500,70,0.0,2
10-feb-2015 18:00,3.9,100,0,0,0.0,6,3,22,3.9,7,3.9,0,2,1027.8,10,8.1,4000,60,0.0,2
10-feb-2015 19:00,4.2,98,0,0,0.0,8,3,22,4.1,7,4.0,0,2,1027.7,10,8.1,4000,70,0.0,2
10-feb-2015 20:00,4.5,95,0,0,0.0,12,5,11,4.2,7,3.8,0,2,1027.6,2,8.0,9000,120,0.0,2
10-feb-2015 21:00,4.7,92,0,0,0.0,16,5,11,4.2,7,3.6,0,2,1027.0,2,7.8,16000,130,0.0,2
10-feb-2015 22:00,4.8,94,0,0,0.0,16,4,11,4.4,7,3.9,0,2,1026.1,2,8.0,16000,120,0.0,2
10-feb-2015 23:00,5.2,90,0,0,0.0,16,5,11,4.6,7,3.7,0,2,1025.4,2,8.0,18000,120,0.0,2
11-feb-2015 00:00,5.6,88,0,0,0.0,16,6,11,4.8,7,3.7,0,2,1024.6,2,8.0,18000,140,0.0,2
11-feb-2015 01:00,5.5,87,0,0,0.0,18,7,11,4.7,7,3.6,0,2,1024.2,2,7.9,20000,150,0.0,2
11-feb-2015 02:00,5.5,86,0,0,0.0,17,7,11,4.6,7,3.3,0,2,1023.5,2,7.8,20000,140,0.0,2
11-feb-2015 03:00,5.2,89,0,0,0.0,17,6,11,4.5,7,3.6,0,2,1023.1,2,7.9,20000,160,0.0,2
11-feb-2015 04:00,5.2,89,0,0,0.0,17,6,11,4.5,7,3.5,0,2,1022.6,2,7.9,20000,150,0.0,2
11-feb-2015 05:00,5.0,92,0,0,0.0,17,4,11,4.5,7,3.7,0,2,1022.2,2,8.0,20000,140,0.0,2
11-feb-2015 06:00,4.9,92,2,0,0.0,17,6,52,4.4,7,3.7,0,2,1021.9,20,8.0,20000,140,0.0,2
11-feb-2015 07:00,4.6,98,2,0,0.0,15,5,52,4.5,7,4.3,0,2,1021.8,20,8.3,18000,140,0.0,2
11-feb-2015 08:00,4.6,98,0,0,0.0,16,2,52,4.5,7,4.4,0,2,1021.9,50,8.3,16000,140,0.1,2
11-feb-2015 09:00,4.8,100,2,0,0.0,21,2,52,4.8,7,4.7,0,2,1021.9,20,8.6,18000,90,0.0,2
11-feb-2015 10:00,5.4,95,0,0,0.0,23,3,11,5.1,7,4.6,0,2,1021.7,2,8.5,18000,100,0.0,2
11-feb-2015 11:00,5.5,95,0,0,0.0,22,2,52,5.2,8,4.9,0,2,1021.5,20,8.6,16000,110,0.1,2
11-feb-2015 12:00,5.7,92,0,0,0.0,23,2,52,5.2,8,4.6,0,2,1021.4,2,8.4,18000,110,0.0,2
11-feb-2015 13:00,6.2,89,0,0,0.0,24,1,11,5.5,8,4.6,0,2,1020.8,2,8.5,18000,140,0.0,2
11-feb-2015 14:00,6.1,92,0,0,0.0,23,1,11,5.6,7,5.0,0,2,1020.5,2,8.7,18000,170,0.0,2
11-feb-2015 15:00,6.1,91,0,0,0.0,26,1,11,5.5,7,4.6,0,2,1020.2,2,8.5,18000,80,0.0,2
11-feb-2015 16:00,5.9,94,0,0,0.0,28,2,11,5.5,7,4.9,0,2,1020.0,2,8.7,18000,120,0.0,2
11-feb-2015 17:00,5.6,94,0,0,0.0,30,3,11,5.2,7,4.6,0,2,1019.9,2,8.5,20000,120,0.0,2
11-feb-2015 18:00,5.2,95,0,0,0.0,30,3,11,4.9,7,4.5,0,2,1020.2,2,8.4,20000,90,0.0,2
11-feb-2015 19:00,5.0,97,3,0,0.0,32,3,22,4.8,7,4.5,0,2,1020.5,10,8.4,15000,100,0.0,2
11-feb-2015 20:00,5.3,94,0,0,0.0,34,4,11,4.9,7,4.3,0,2,1020.7,2,8.3,20000,100,0.0,2
11-feb-2015 21:00,4.9,95,0,0,0.0,38,4,11,4.6,7,4.2,0,2,1020.7,2,8.2,20000,120,0.0,2
11-feb-2015 22:00,4.8,98,0,0,0.0,40,4,11,4.7,7,4.6,0,2,1020.5,2,8.5,20000,120,0.0,2
11-feb-2015 23:00,5.0,95,0,0,0.0,40,4,11,4.7,7,4.3,0,2,1020.2,2,8.3,20000,120,0.0,2
12-feb-2015 00:00,5.2,97,0,0,0.0,45,5,11,5.0,7,4.7,0,2,1020.1,2,8.6,20000,110,0.0,2
12-feb-2015 01:00,4.8,97,0,0,0.0,49,5,11,4.6,7,4.4,0,2,1019.7,2,8.3,20000,120,0.0,2
12-feb-2015 02:00,4.5,100,3,0,0.0,49,3,11,4.5,7,4.4,0,2,1019.5,2,8.4,20000,110,0.0,2
12-feb-2015 03:00,4.7,98,3,0,0.0,49,2,11,4.6,7,4.5,0,2,1019.0,2,8.4,20000,100,0.0,2
12-feb-2015 04:00,5.1,95,3,0,0.0,15,3,11,4.8,7,4.5,0,2,1018.7,2,8.4,20000,90,0.0,2
12-feb-2015 05:00,5.0,95,0,0,0.0,38,4,11,4.7,7,4.3,0,2,1018.4,2,8.3,20000,120,0.0,2
12-feb-2015 06:00,4.7,93,0,0,0.0,50,4,11,4.3,7,3.8,0,2,1018.1,2,8.0,20000,130,0.0,2
12-feb-2015 07:00,4.7,95,0,0,0.0,50,5,11,4.4,7,3.9,0,2,1018.0,2,8.1,20000,140,0.0,2
12-feb-2015 08:00,4.7,97,0,0,0.0,38,5,11,4.5,7,4.2,0,2,1018.0,2,8.3,20000,140,0.0,2
12-feb-2015 09:00,5.2,98,0,0,0.0,30,3,11,5.1,7,4.9,0,2,1017.8,2,8.7,25000,150,0.0,2
12-feb-2015 10:00,6.0,94,0,0,0.0,30,4,11,5.6,7,5.1,0,2,1017.5,2,8.8,25000,150,0.0,2
12-feb-2015 11:00,6.4,92,0,0,0.0,23,7,11,5.9,7,5.3,0,2,1016.7,2,8.9,25000,160,0.0,2
12-feb-2015 12:00,6.4,86,0,0,0.0,26,7,11,5.5,7,4.4,0,2,1016.0,2,8.3,30000,160,0.0,2
12-feb-2015 13:00,7.0,84,0,0,0.0,40,8,11,5.9,7,4.5,0,2,1014.8,2,8.4,40000,150,0.0,2
12-feb-2015 14:00,6.9,85,0,0,0.0,50,8,11,5.9,7,4.6,0,2,1013.4,2,8.5,30000,160,0.0,2
12-feb-2015 15:00,6.8,87,0,0,0.0,50,7,11,5.9,7,4.7,0,2,1012.5,2,8.6,25000,180,0.0,2
12-feb-2015 16:00,5.6,94,0,0,0.0,16,9,82,5.2,7,4.7,0,2,1011.7,25,8.5,35000,150,0.2,2
12-feb-2015 17:00,6.2,88,0,0,0.0,50,9,11,5.4,7,4.3,0,2,1010.5,2,8.3,25000,170,0.0,2
12-feb-2015 18:00,6.3,89,0,0,0.0,16,11,82,5.6,7,4.7,0,2,1009.5,2,8.5,20000,160,0.0,2
12-feb-2015 19:00,6.5,89,0,0,0.0,16,11,11,5.8,7,4.9,0,2,1008.6,2,8.7,20000,170,0.0,2
12-feb-2015 20:00,6.8,91,0,0,0.0,10,12,11,6.2,7,5.5,0,2,1007.4,2,9.0,20000,160,0.0,2
12-feb-2015 21:00,6.8,90,0,0,0.0,16,14,11,6.1,7,5.1,0,2,1006.1,2,8.9,25000,170,0.0,2
12-feb-2015 22:00,6.6,94,0,0,0.0,10,15,11,6.2,7,5.7,0,2,1004.5,2,9.2,25000,170,0.0,2
12-feb-2015 23:00,7.1,94,0,0,0.0,9,16,11,6.7,7,6.2,0,2,1002.5,2,9.5,20000,160,0.0,2
13-feb-2015 00:00,7.2,96,0,0,0.0,8,19,11,6.9,8,6.5,0,2,1000.4,2,9.7,20000,160,0.0,2
13-feb-2015 01:00,7.2,93,2,0,0.0,16,19,82,6.7,8,6.2,0,2,998.0,80,9.4,20000,160,0.0,2
13-feb-2015 02:00,6.5,97,0,0,0.0,10,20,86,6.3,8,6.0,0,2,995.5,62,9.4,9000,160,1.9,2
13-feb-2015 03:00,7.1,100,0,0,0.0,15,23,86,7.1,8,7.0,0,2,992.6,63,10.1,6000,150,3.0,2
13-feb-2015 04:00,5.0,100,0,0,0.0,120,12,62,5.0,7,4.9,0,2,993.0,21,8.7,25000,220,1.0,2
13-feb-2015 05:00,4.8,100,3,0,0.0,160,6,11,4.8,5,4.8,0,2,992.1,2,8.6,25000,190,0.0,2
13-feb-2015 06:00,5.1,100,0,0,0.0,28,5,86,5.1,6,5.1,0,2,991.3,80,8.8,30000,180,0.2,2
13-feb-2015 07:00,5.2,100,2,0,0.0,30,7,82,5.2,7,5.1,0,2,990.7,80,8.8,30000,190,0.0,2
13-feb-2015 08:00,5.6,100,0,0,0.0,18,8,82,5.6,7,5.5,0,2,990.3,80,9.1,28000,200,0.1,2
13-feb-2015 09:00,5.0,98,2,0,0.0,130,7,82,4.9,6,4.8,0,2,990.4,25,8.6,40000,230,0.0,2
13-feb-2015 10:00,4.7,95,0,0,0.7,999,9,11,4.4,3,4.0,0,2,991.1,2,8.1,50000,250,0.0,2
13-feb-2015 11:00,6.9,85,0,0,0.9,999,8,11,5.9,1,4.5,0,2,991.2,2,8.5,50000,250,0.0,2
13-feb-2015 12:00,8.1,81,0,0,0.6,50,13,81,6.7,5,4.9,0,2,991.3,3,8.7,55000,250,0.0,2
13-feb-2015 13:00,6.8,79,2,0,0.4,30,14,82,5.4,7,3.6,0,2,991.6,80,7.8,50000,260,0.0,2
13-feb-2015 14:00,6.3,85,0,0,0.7,17,13,82,5.3,7,3.9,0,2,991.5,25,8.1,55000,260,0.4,2
13-feb-2015 15:00,7.7,79,2,0,0.4,17,15,82,6.2,7,4.3,0,2,991.6,80,8.3,30000,280,0.0,2
13-feb-2015 16:00,7.2,84,0,0,0.4,17,18,82,6.1,6,4.6,0,2,992.3,25,8.5,35000,280,0.1,2
13-feb-2015 17:00,6.5,82,2,0,0.0,999,17,81,5.3,3,3.6,0,2,993.8,25,7.9,45000,280,0.0,2
13-feb-2015 18:00,5.7,85,0,0,0.0,999,15,81,4.7,3,3.3,0,2,995.3,2,7.7,30000,300,0.0,2
13-feb-2015 19:00,5.3,89,0,0,0.0,999,12,11,4.6,1,3.6,0,2,996.6,2,7.9,30000,300,0.0,2
13-feb-2015 20:00,4.8,90,0,0,0.0,999,12,11,4.2,1,3.4,0,2,997.6,2,7.8,30000,300,0.0,2
13-feb-2015 21:00,5.3,91,0,0,0.0,999,14,11,4.7,2,3.9,0,2,998.7,2,8.1,30000,300,0.0,2
13-feb-2015 22:00,5.4,89,0,0,0.0,35,15,11,4.7,5,3.8,0,2,1000.0,2,8.0,30000,320,0.0,2
13-feb-2015 23:00,5.5,91,0,0,0.0,999,14,11,4.9,3,4.0,0,2,1000.9,2,8.2,30000,320,0.0,2
14-feb-2015 00:00,5.3,92,0,0,0.0,999,13,11,4.8,1,4.1,0,2,1002.0,2,8.2,30000,320,0.0,2
14-feb-2015 01:00,5.2,94,0,0,0.0,44,8,11,4.8,6,4.3,0,2,1002.6,2,8.3,30000,320,0.0,2
14-feb-2015 02:00,5.7,94,0,0,0.0,16,10,11,5.3,7,4.7,0,2,1002.9,2,8.6,30000,320,0.0,2
14-feb-2015 03:00,6.0,92,0,0,0.0,15,9,11,5.5,7,4.9,0,2,1003.5,2,8.6,40000,320,0.0,2
14-feb-2015 04:00,6.1,94,0,0,0.0,40,7,11,5.7,6,5.2,0,2,1004.1,2,8.8,40000,300,0.0,2
14-feb-2015 05:00,5.9,95,0,0,0.0,35,8,11,5.6,6,5.2,0,2,1004.2,2,8.9,40000,330,0.0,2
14-feb-2015 06:00,5.9,95,0,0,0.0,32,6,11,5.6,6,5.3,0,2,1004.6,2,8.9,40000,320,0.0,2
14-feb-2015 07:00,5.8,95,0,0,0.0,30,6,11,5.5,7,5.2,0,2,1005.0,2,8.8,40000,340,0.0,2
14-feb-2015 08:00,5.3,97,3,0,0.7,999,4,11,5.1,3,4.9,0,2,1005.8,2,8.6,40000,310,0.0,2
14-feb-2015 09:00,6.0,95,3,0,1.0,999,5,11,5.7,1,5.3,0,2,1005.8,2,8.9,35000,300,0.0,2
14-feb-2015 10:00,6.2,94,0,0,0.4,999,5,11,5.8,3,5.2,0,2,1006.1,2,8.9,35000,330,0.0,2
14-feb-2015 11:00,6.2,91,0,0,0.0,35,5,11,5.6,7,4.8,0,2,1006.5,2,8.6,40000,340,0.0,2
14-feb-2015 12:00,6.6,90,0,0,0.0,34,4,11,5.9,7,5.0,0,2,1006.4,2,8.7,40000,10,0.0,2
14-feb-2015 13:00,7.2,81,0,0,0.0,32,2,11,5.9,7,4.1,0,2,1006.1,2,8.2,50000,10,0.0,2
14-feb-2015 14:00,8.1,74,0,0,0.5,32,2,11,6.2,7,3.7,0,2,1005.5,2,8.0,60000,70,0.0,2
14-feb-2015 15:00,8.1,74,0,0,0.3,26,4,11,6.2,5,3.6,0,2,1005.1,2,8.0,55000,110,0.0,2
14-feb-2015 16:00,7.5,76,0,0,0.5,26,5,11,5.8,5,3.4,0,2,1005.3,2,7.9,60000,110,0.0,2
