date,ind,result,indt,temp,indw,wetb,dewpt,vappr,rhum,msl,indm,wdsp,indwd,wddir,ww,w,sun,vis,clht,clamt
24-jan-2025 06:00,5.358,51.980,4.900,81.749,81.295,72.150,29.886,42.146,25.848,99.475,31.607,21.873,43.492,20.359,61.380,43.504,10.102,65.076,41.438,16.779
24-jan-2025 07:00,49.951,13.213,69.804,32.852,95.253,79.569,23.741,12.848,25.738,0.919,48.924,85.489,99.413,24.172,32.723,93.835,64.674,17.943,44.964,65.769
24-jan-2025 08:00,35.762,17.600,55.748,48.713,18.951,22.600,19.718,98.221,33.662,5.695,64.138,92.128,47.682,50.360,75.081,49.466,61.524,63.624,22.090,14.004
24-jan-2025 09:00,24.050,74.622,99.096,33.437,19.801,15.682,39.886,63.854,33.151,57.828,6.501,34.579,86.780,56.769,82.664,81.864,27.917,85.298,38.070,27.726
24-jan-2025 10:00,32.031,37.551,85.256,36.420,88.482,30.213,63.414,41.011,34.942,65.566,70.100,99.090,72.869,80.324,58.337,53.677,76.501,5.614,70.670,71.519
24-jan-2025 11:00,19.428,53.994,33.564,99.345,81.446,45.987,1.028,16.729,29.569,15.677,63.184,49.561,8.423,61.712,1.615,29.403,82.090,58.620,76.409,94.305
24-jan-2025 12:00,7.259,29.139,92.177,1.437,41.165,48.091,95.940,1.106,83.939,14.768,65.296,29.408,31.347,48.043,42.069,33.513,30.792,76.035,17.908,87.182
24-jan-2025 13:00,93.536,83.211,33.749,80.153,20.153,44.947,20.198,95.045,92.798,44.275,50.623,36.079,98.824,34.988,70.744,0.285,86.794,14.110,77.570,51.074
24-jan-2025 14:00,86.725,11.044,33.422,49.372,37.448,80.493,94.070,86.877,60.720,45.395,54.229,54.220,12.401,48.284,63.321,42.880,92.981,63.281,91.930,78.075
24-jan-2025 15:00,95.581,55.677,15.009,47.281,91.782,48.834,8.844,5.179,32.425,64.646,21.927,85.669,23.922,91.893,91.126,20.145,4.665,98.404,47.762,58.305
24-jan-2025 16:00,12.175,13.964,1.535,95.835,63.179,0.627,8.285,1.823,29.037,77.621,45.731,62.081,62.487,6.138,39.496,76.414,39.654,78.892,47.265,34.752
24-jan-2025 17:00,38.875,30.283,13.969,72.924,59.922,89.010,43.062,97.148,40.594,13.622,27.279,30.345,23.714,34.766,31.521,51.093,8.174,54.551,87.464,63.357
24-jan-2025 18:00,27.686,68.636,63.278,34.354,48.303,67.797,46.815,5.327,9.733,9.360,38.634,17.218,49.721,11.767,60.306,42.353,40.722,71.580,28.334,58.803
24-jan-2025 19:00,51.898,57.635,37.042,61.129,88.728,9.961,7.231,55.897,96.441,68.246,47.265,46.013,50.686,98.727,17.301,30.601,9.881,38.418,96.703,86.190
24-jan-2025 20:00,62.938,7.259,15.445,36.219,55.369,58.098,14.749,78.890,71.168,29.922,69.411,22.356,23.497,18.170,31.169,7.054,41.314,20.966,75.712,71.079
24-jan-2025 21:00,61.077,22.382,75.303,86.208,4.166,54.921,25.847,48.166,37.544,12.009,32.094,52.070,98.999,22.277,74.192,80.374,36.938,64.108,6.238,80.552
24-jan-2025 22:00,30.322,65.530,35.771,20.646,35.541,12.060,91.211,65.499,53.435,99.180,44.108,54.458,20.379,74.452,30.429,47.814,41.128,49.751,79.482,22.422
24-jan-2025 23:00,30.653,22.509,73.134,10.893,6.076,8.381,9.255,50.528,95.906,90.186,73.156,69.046,8.675,5.136,63.718,57.992,25.633,79.528,40.553,64.648
25-jan-2025 00:00,15.479,85.692,22.878,45.819,61.635,35.690,88.380,60.801,65.450,15.966,61.499,53.791,94.735,95.300,64.637,55.440,65.498,87.262,38.918,42.738
25-jan-2025 01:00,41.437,31.924,38.790,3.332,62.297,81.091,84.834,64.202,26.369,34.414,9.262,14.155,91.165,99.794,66.877,50.146,3.173,20.549,31.212,17.325
25-jan-2025 02:00,50.039,36.746,72.729,78.856,18.598,92.645,3.787,4.921,12.232,67.348,20.486,46.247,49.427,24.976,87.399,80.022,21.389,81.024,4.656,63.084
25-jan-2025 03:00,43.368,47.569,20.756,76.226,22.011,68.705,48.717,28.159,89.705,47.231,44.540,0.107,23.758,83.587,37.396,50.891,68.779,51.845,98.410,59.281
25-jan-2025 04:00,21.745,92.358,80.486,45.661,73.594,21.048,1.116,39.633,0.551,75.593,50.203,92.576,41.516,5.794,3.824,54.484,74.630,66.788,79.684,34.141
25-jan-2025 05:00,12.119,69.150,17.833,23.940,60.172,73.555,29.200,94.975,41.690,25.699,72.223,52.957,51.501,22.736,92.551,19.205,55.915,94.539,13.437,16.235
25-jan-2025 06:00,0.118,9.913,31.247,26.447,13.137,35.591,20.354,38.712,45.383,10.828,65.823,28.726,69.800,11.196,88.995,14.184,72.765,53.499,46.204,55.369
25-jan-2025 07:00,73.318,47.229,53.174,54.518,94.186,14.051,52.901,98.276,75.352,35.769,90.358,2.012,47.613,97.999,60.921,92.842,51.480,84.123,63.294,22.864
25-jan-2025 08:00,63.707,96.897,3.741,90.748,88.503,2.545,96.536,11.697,54.217,77.434,2.039,10.414,66.580,63.665,75.609,99.825,34.284,15.097,61.807,98.398
25-jan-2025 09:00,98.397,40.368,27.780,90.152,15.804,63.435,54.187,35.692,51.494,44.074,47.583,91.928,53.295,68.713,27.015,62.141,33.299,5.883,10.380,73.083
25-jan-2025 10:00,36.775,22.788,48.226,9.598,38.781,8.559,61.315,36.614,55.038,69.448,58.671,71.176,45.135,78.573,83.606,5.459,45.373,32.173,70.812,85.244
25-jan-2025 11:00,82.474,94.765,0.566,54.348,38.173,15.413,37.819,40.789,29.050,16.528,55.210,78.055,20.286,27.181,79.553,68.647,42.385,94.710,61.366,88.335
25-jan-2025 12:00,37.698,63.866,35.728,54.104,9.802,28.983,91.334,91.490,2.022,63.106,96.041,56.699,61.245,62.522,86.818,29.496,43.891,76.179,67.492,26.459
25-jan-2025 13:00,8.988,61.682,35.032,15.717,27.579,8.199,70.416,51.493,82.266,51.696,47.663,94.396,42.028,31.227,55.532,68.284,4.246,54.743,66.184,76.884
25-jan-2025 14:00,65.038,49.518,21.419,63.665,66.533,44.310,81.329,74.707,70.161,9.368,93.892,79.333,20.142,3.196,82.050,95.831,22.536,19.691,41.953,27.391
25-jan-2025 15:00,1.476,48.798,54.884,96.714,52.848,64.629,3.967,62.064,93.436,52.649,92.343,27.279,54.871,46.389,27.802,45.937,61.894,0.255,56.683,64.930
25-jan-2025 16:00,82.021,43.806,25.964,24.609,96.338,90.604,55.117,4.629,83.578,80.077,55.012,84.961,84.015,45.636,55.116,75.559,23.322,88.851,31.209,4.565
25-jan-2025 17:00,50.493,38.874,35.396,3.634,6.115,42.466,37.216,91.082,94.072,7.699,44.740,57.185,76.297,31.850,6.607,16.574,26.517,28.674,86.254,90.046
25-jan-2025 18:00,4.500,38.874,83.574,6.357,15.110,38.833,96.775,44.990,38.982,16.761,43.181,56.977,45.824,93.138,64.595,26.027,72.300,67.014,72.830,55.782
25-jan-2025 19:00,17.383,50.794,14.116,90.543,22.038,88.311,16.369,24.051,54.049,34.174,64.079,65.177,48.844,64.837,78.552,71.025,44.289,2.852,80.617,34.230
25-jan-2025 20:00,57.316,67.252,93.669,55.869,94.242,27.360,78.235,51.662,11.997,26.627,17.689,91.999,56.127,26.616,62.047,47.208,7.946,29.279,91.159,53.195
25-jan-2025 21:00,87.287,44.935,25.113,18.610,42.390,54.623,33.034,69.465,13.110,61.248,25.787,9.240,4.250,13.833,4.633,76.593,61.396,14.117,2.846,34.783
25-jan-2025 22:00,50.357,66.709,48.920,46.715,71.874,42.971,91.858,43.178,31.038,94.236,26.794,89.790,93.761,11.660,24.962,3.438,25.310,54.840,54.091,78.550
25-jan-2025 23:00,18.293,2.843,30.348,53.284,76.332,26.681,82.901,17.739,15.178,46.606,57.713,33.081,51.476,58.082,81.459,50.352,68.638,8.715,28.606,87.806
26-jan-2025 00:00,88.969,25.602,89.445,0.553,69.638,63.493,10.344,88.239,47.749,74.363,87.738,65.665,29.230,97.070,2.762,73.032,24.723,79.897,98.861,6.353
26-jan-2025 01:00,48.530,28.924,34.197,71.501,22.102,73.042,35.309,93.697,28.311,43.812,7.352,26.909,69.256,83.416,30.969,91.746,35.500,87.731,89.238,80.692
26-jan-2025 02:00,42.273,2.270,75.367,19.642,3.600,71.759,35.165,48.592,32.128,3.879,99.083,37.272,95.961,0.196,80.556,80.507,18.318,1.905,30.522,84.331
26-jan-2025 03:00,41.799,7.405,73.341,94.458,57.229,15.960,45.584,32.663,41.977,65.528,59.189,2.295,14.305,3.136,63.814,1.188,49.331,76.919,67.106,4.144
26-jan-2025 04:00,93.548,92.263,35.961,87.610,13.677,28.057,86.639,15.207,40.293,83.652,3.260,86.909,88.194,27.379,74.915,31.315,15.800,54.363,9.902,73.507
26-jan-2025 05:00,87.411,63.012,97.288,53.507,43.648,16.262,44.327,95.996,95.375,96.962,27.139,62.296,0.625,1.322,23.667,74.860,53.254,21.223,93.901,41.024
26-jan-2025 06:00,75.553,6.920,1.356,16.335,4.100,72.918,9.730,76.844,66.431,35.392,51.049,30.069,69.730,44.304,70.249,94.311,67.042,41.073,9.318,79.987
26-jan-2025 07:00,23.207,57.302,30.211,35.354,47.843,34.956,13.129,63.159,48.543,93.581,12.459,37.638,26.985,74.283,31.252,62.786,91.703,72.007,7.177,83.225
26-jan-2025 08:00,0.845,36.195,8.544,72.927,90.599,67.351,51.543,83.364,53.346,10.964,92.816,17.693,6.300,22.463,82.819,1.746,46.733,86.832,14.113,37.273
26-jan-2025 09:00,41.275,79.931,13.048,69.769,19.881,19.606,49.905,79.999,87.611,73.370,70.458,51.833,75.264,73.670,58.017,99.176,14.113,98.205,48.557,46.087
26-jan-2025 10:00,98.281,23.698,57.472,96.662,30.602,73.539,26.517,91.228,16.321,34.365,35.115,51.941,1.937,70.955,75.097,56.553,69.532,93.172,47.119,52.818
26-jan-2025 11:00,92.257,5.918,51.078,32.948,36.641,83.812,44.263,5.431,7.353,13.806,77.337,11.554,85.784,73.956,99.480,91.118,55.745,79.611,41.451,50.480
26-jan-2025 12:00,15.166,90.133,38.190,6.493,17.948,24.026,96.043,41.243,76.665,63.007,62.214,68.606,63.885,56.856,12.239,88.002,46.876,73.827,90.571,89.621
26-jan-2025 13:00,98.456,79.282,90.503,74.124,34.265,22.469,5.942,43.880,49.347,5.887,27.178,22.659,68.480,27.502,76.051,22.060,60.509,78.395,39.848,12.736
26-jan-2025 14:00,54.676,23.654,19.204,8.854,95.247,70.544,15.446,18.539,29.539,91.572,64.322,14.427,94.151,68.194,39.727,66.954,57.318,12.449,3.761,91.033
26-jan-2025 15:00,2.027,46.588,53.861,42.187,32.943,8.088,29.497,55.778,68.906,5.112,5.605,33.597,38.759,80.235,39.015,99.186,91.081,53.416,30.981,33.407
26-jan-2025 16:00,23.723,10.374,38.648,88.700,15.819,92.134,53.041,23.229,2.276,53.008,32.488,10.342,78.657,80.753,29.190,20.138,54.840,80.137,91.831,86.009
26-jan-2025 17:00,70.427,97.877,59.249,83.897,25.259,57.655,62.544,25.917,77.870,96.707,49.732,16.441,10.300,36.830,63.931,48.788,92.669,8.065,88.690,93.609
26-jan-2025 18:00,60.640,59.104,51.275,82.844,51.563,62.177,65.311,2.414,95.337,59.175,15.105,46.407,15.019,55.922,2.176,38.679,47.632,48.448,24.156,78.638
26-jan-2025 19:00,16.015,53.657,78.252,23.954,72.814,10.659,15.589,97.256,88.854,84.954,60.766,76.712,72.047,79.379,86.411,99.216,59.741,76.568,0.390,63.068
26-jan-2025 20:00,26.217,82.852,68.221,3.445,50.919,44.604,11.856,84.227,50.704,64.691,27.954,55.055,70.456,49.255,41.697,6.913,22.067,89.775,7.618,72.097
26-jan-2025 21:00,29.540,32.120,9.585,8.034,83.412,21.118,72.048,84.308,49.897,98.522,84.336,53.967,73.118,44.565,57.759,77.881,34.913,25.927,60.476,11.114
26-jan-2025 22:00,82.204,72.167,81.795,64.184,48.721,77.362,68.163,34.881,0.310,75.834,64.295,29.199,60.983,26.417,28.130,3.013,76.535,6.060,22.082,5.517
26-jan-2025 23:00,57.686,78.020,17.610,27.785,53.222,89.016,27.052,64.085,48.316,52.103,28.868,42.616,83.876,44.775,38.207,93.239,26.410,21.976,65.418,40.510
27-jan-2025 00:00,30.371,2.109,31.741,69.419,20.488,2.476,34.559,40.686,84.169,43.018,68.061,25.935,96.726,22.902,1.395,41.979,64.699,61.054,18.854,87.209
27-jan-2025 01:00,28.163,16.275,74.818,28.963,43.137,18.820,57.300,56.920,9.241,56.209,71.185,2.943,96.455,1.362,73.861,8.544,92.621,20.995,49.700,31.822
27-jan-2025 02:00,95.159,57.044,87.532,64.710,17.665,56.860,13.401,33.158,79.652,12.094,21.430,8.685,92.690,82.142,93.103,58.378,6.339,44.694,10.017,71.260
27-jan-2025 03:00,16.722,49.057,46.611,25.808,19.801,76.582,56.264,74.954,36.673,62.328,18.625,33.125,35.523,99.434,99.095,39.874,69.519,48.581,13.176,98.614
27-jan-2025 04:00,56.951,28.148,70.671,87.530,78.251,91.195,69.096,38.514,33.319,53.416,31.332,41.859,36.184,0.090,56.008,18.039,57.489,7.723,95.081,71.909
27-jan-2025 05:00,84.288,8.117,98.841,70.032,21.370,37.688,17.328,12.871,65.283,41.268,97.986,9.286,79.469,40.262,94.036,70.700,41.078,87.530,35.283,34.832
27-jan-2025 06:00,66.864,37.526,24.989,21.328,92.113,23.873,50.358,35.189,43.765,19.601,90.460,39.425,59.410,6.948,27.936,77.041,90.110,38.177,44.993,28.131
27-jan-2025 07:00,18.455,41.843,27.775,75.061,14.767,63.687,64.302,47.788,42.360,51.065,76.404,46.798,72.372,97.816,6.508,93.905,75.540,56.386,5.732,12.433
27-jan-2025 08:00,28.036,9.886,40.733,76.748,25.335,15.138,76.062,37.693,97.593,18.082,90.334,75.001,69.806,37.794,88.216,87.988,83.755,41.887,81.762,89.541
27-jan-2025 09:00,59.503,48.471,37.153,85.923,39.889,38.443,16.081,58.572,82.364,47.290,19.328,73.822,82.478,3.178,32.898,14.532,73.711,52.972,4.373,14.872
27-jan-2025 10:00,70.919,50.975,18.523,65.872,0.368,60.968,55.927,19.685,89.377,77.575,84.350,26.703,7.548,9.502,87.509,3.536,57.132,55.222,61.420,25.022
27-jan-2025 11:00,33.375,76.746,36.997,79.138,42.277,91.854,70.314,72.795,23.534,51.514,6.899,29.276,43.078,8.499,89.383,82.052,29.123,79.073,81.743,14.659
27-jan-2025 12:00,91.367,99.722,59.528,42.131,15.600,83.143,74.758,45.256,42.132,93.016,89.994,18.962,56.077,26.050,59.540,1.037,95.751,30.259,85.254,94.439
27-jan-2025 13:00,60.590,22.179,86.455,46.144,26.257,62.896,45.519,11.693,48.791,8.441,84.409,13.558,35.828,50.247,65.758,99.751,12.686,50.012,89.125,88.488
27-jan-2025 14:00,46.806,57.928,27.568,7.983,93.357,58.190,79.971,72.254,7.882,56.247,2.303,60.194,74.378,1.125,88.496,61.439,55.793,72.274,39.892,59.732
27-jan-2025 15:00,19.297,29.315,16.079,21.028,2.542,60.906,11.830,77.618,3.316,85.043,1.117,22.653,60.243,14.727,47.977,23.816,44.628,23.540,21.630,30.112
27-jan-2025 16:00,61.573,91.290,82.404,78.719,29.287,99.181,19.611,12.131,62.824,32.086,23.904,12.049,79.136,36.870,19.755,70.256,7.092,53.855,81.389,18.971
27-jan-2025 17:00,17.561,12.380,54.186,99.785,13.785,28.504,61.180,62.769,75.464,99.596,20.025,9.333,0.999,50.267,14.617,43.044,95.791,43.129,82.446,64.292
27-jan-2025 18:00,88.794,4.057,19.761,66.313,65.614,78.202,86.969,15.106,54.520,18.349,51.868,44.554,1.983,95.598,5.897,3.307,18.741,28.654,58.483,54.506
27-jan-2025 19:00,34.211,3.579,92.721,12.230,85.143,37.206,16.437,14.302,48.185,97.168,57.579,44.965,35.895,1.807,5.994,34.578,57.405,62.197,30.227,75.977
27-jan-2025 20:00,87.459,28.248,79.239,65.418,60.790,44.511,35.817,83.023,77.148,54.186,87.785,94.986,83.449,47.238,79.632,70.910,26.178,34.258,44.169,72.786
27-jan-2025 21:00,17.160,42.026,19.203,99.830,43.062,78.632,77.328,28.973,36.614,35.536,54.717,94.230,57.466,20.415,25.660,32.455,31.660,36.635,79.371,20.296
27-jan-2025 22:00,97.800,21.198,25.009,66.989,85.943,31.508,18.569,29.398,66.806,38.237,4.471,84.381,98.559,73.632,23.562,29.705,60.540,37.410,12.259,44.693
27-jan-2025 23:00,35.776,96.623,64.809,30.167,54.755,80.637,27.880,94.640,0.064,15.078,70.845,19.493,77.923,58.344,92.353,51.774,74.928,13.938,73.799,19.176
28-jan-2025 00:00,6.578,2.299,60.627,94.441,55.963,99.760,99.947,29.234,12.673,85.372,32.439,21.611,12.645,35.031,62.753,34.480,44.460,82.128,58.351,52.723
28-jan-2025 01:00,92.461,61.191,84.962,83.333,86.939,94.301,80.073,98.993,91.696,17.514,80.952,34.921,76.367,72.135,6.125,94.969,58.366,73.808,84.489,1.483
28-jan-2025 02:00,30.621,80.635,95.098,59.778,77.391,78.573,22.796,26.545,31.125,89.461,92.513,63.270,17.791,85.124,9.481,70.408,78.152,66.522,74.435,82.543
28-jan-2025 03:00,14.597,60.488,3.198,52.675,81.733,66.591,12.491,63.180,60.566,49.482,88.523,71.850,5.154,40.362,28.186,78.494,67.241,5.099,47.007,98.548
28-jan-2025 04:00,50.305,74.317,81.305,28.942,13.093,38.071,14.742,41.597,58.733,8.875,84.712,7.861,81.619,16.060,72.462,52.924,47.972,46.644,38.184,49.592
28-jan-2025 05:00,21.832,74.105,81.761,29.708,42.717,18.192,13.059,77.163,81.115,95.912,50.439,72.613,39.673,74.745,46.834,86.519,46.018,59.499,70.225,42.157
28-jan-2025 06:00,4.741,46.883,70.806,68.636,0.996,30.906,52.385,13.897,70.086,74.843,69.044,63.520,70.966,42.562,64.908,69.261,76.025,35.424,9.797,30.532
28-jan-2025 07:00,40.159,74.170,75.491,83.868,71.012,16.764,40.165,97.603,62.605,98.514,13.645,1.037,97.504,50.969,87.949,5.656,92.141,57.846,75.536,92.993
28-jan-2025 08:00,36.342,50.912,60.835,97.245,60.000,34.565,84.553,23.765,85.842,24.354,73.076,87.043,96.621,76.576,54.064,32.069,90.809,74.170,11.107,22.394
28-jan-2025 09:00,49.916,80.273,19.566,50.076,63.858,66.467,30.654,53.183,47.404,79.313,34.890,47.482,95.141,33.510,56.493,80.264,66.399,6.786,67.890,71.128
28-jan-2025 10:00,84.576,9.196,19.052,78.781,94.787,33.420,81.229,36.280,54.251,6.302,15.644,94.318,65.607,61.910,23.869,87.513,96.016,66.825,90.426,58.159
28-jan-2025 11:00,6.178,1.277,59.158,22.116,27.408,59.290,32.299,34.306,21.425,95.633,76.210,11.545,1.943,6.032,0.030,17.844,91.625,85.826,82.592,34.176
28-jan-2025 12:00,75.613,84.591,61.012,10.061,71.520,84.355,48.560,79.006,6.300,91.537,39.758,65.739,87.312,45.845,43.023,59.614,10.745,5.293,39.559,37.242
28-jan-2025 13:00,83.555,68.422,83.624,26.454,81.617,48.860,34.168,30.270,79.476,52.782,39.785,54.780,55.215,62.417,53.401,81.720,86.178,28.736,59.527,6.607
28-jan-2025 14:00,14.863,52.985,25.089,3.869,97.400,66.663,83.851,17.311,60.220,68.017,20.042,55.605,10.005,0.894,0.850,24.505,47.010,16.268,75.375,5.214
28-jan-2025 15:00,20.648,65.926,3.840,8.670,73.852,81.211,93.616,73.222,5.705,20.168,51.893,61.723,81.230,70.133,78.218,79.713,48.610,26.895,24.505,27.915
28-jan-2025 16:00,75.580,84.302,45.093,5.085,75.173,70.577,44.304,75.135,18.280,92.049,64.156,69.149,84.727,38.320,8.978,84.981,86.904,72.708,32.625,42.777
28-jan-2025 17:00,97.751,72.249,15.941,80.676,22.246,8.825,75.735,50.195,80.079,71.778,57.125,90.725,61.896,27.733,3.979,50.065,30.319,84.486,41.966,45.020
28-jan-2025 18:00,63.489,67.409,43.441,62.574,77.035,48.028,88.319,98.260,50.707,88.132,41.259,37.267,91.468,70.057,33.024,86.195,97.848,68.890,21.341,35.198
28-jan-2025 19:00,66.723,86.747,3.327,37.607,62.701,63.066,59.056,47.556,99.136,46.726,35.158,51.067,66.367,5.632,59.070,31.016,21.008,18.391,34.148,47.798
28-jan-2025 20:00,19.874,48.552,12.559,6.183,95.919,41.507,49.128,90.361,5.488,50.406,11.154,62.993,34.225,59.705,1.076,50.299,78.862,4.366,18.046,73.107
28-jan-2025 21:00,92.605,45.569,1.402,32.806,23.493,82.467,31.488,2.407,45.233,5.069,89.699,2.549,56.605,97.346,85.026,13.888,35.968,3.495,72.572,55.127
28-jan-2025 22:00,96.422,73.755,29.931,67.340,46.350,28.310,75.383,14.311,61.943,79.164,96.360,34.188,7.198,90.991,89.113,36.727,93.811,1.576,71.194,59.645
28-jan-2025 23:00,44.817,94.402,90.228,96.824,95.632,4.770,77.764,45.306,51.911,65.820,65.924,77.545,15.626,88.416,52.613,45.913,95.752,46.273,0.309,45.591
29-jan-2025 00:00,82.807,17.790,37.421,35.092,46.273,65.351,23.363,6.678,20.004,33.816,78.396,42.445,45.444,70.177,70.917,26.814,24.132,52.505,96.679,83.343
29-jan-2025 01:00,57.543,1.283,81.859,68.236,1.830,9.241,11.530,61.149,12.438,42.152,39.084,9.898,99.891,3.894,57.760,69.219,51.306,14.860,70.273,38.321
29-jan-2025 02:00,53.992,12.488,31.197,48.576,74.859,20.124,83.216,82.308,64.695,84.622,74.935,65.765,29.244,48.685,7.789,20.617,34.810,75.379,66.423,10.048
29-jan-2025 03:00,30.887,74.354,44.687,41.838,89.332,30.016,13.387,96.622,79.432,14.622,49.923,86.498,75.892,20.109,38.577,57.018,20.268,85.111,66.576,84.381
29-jan-2025 04:00,35.744,49.588,4.278,27.383,1.272,17.197,90.906,9.167,91.405,68.715,85.317,67.514,69.136,19.834,14.413,84.684,1.266,4.845,19.657,53.502
29-jan-2025 05:00,82.692,57.792,80.144,11.104,51.775,26.203,56.618,6.365,38.055,81.531,71.383,37.042,64.981,82.027,13.759,14.828,63.871,97.858,89.822,77.614
29-jan-2025 06:00,84.687,93.407,8.711,10.880,5.021,92.775,15.545,49.828,72.456,1.020,6.719,52.853,61.605,30.293,83.102,77.322,36.928,51.077,77.126,6.888
29-jan-2025 07:00,2.508,91.690,98.023,75.303,55.407,22.742,24.815,4.036,81.313,29.448,43.771,57.656,0.879,35.804,87.512,15.674,44.013,71.200,55.162,51.526
29-jan-2025 08:00,91.442,52.009,36.558,53.693,3.061,1.342,62.472,28.153,28.228,36.396,10.981,0.785,32.774,64.258,96.503,31.412,3.922,98.958,59.479,59.050
29-jan-2025 09:00,31.683,84.686,85.242,43.757,96.303,6.507,68.041,63.850,6.290,55.818,37.229,95.376,10.614,33.406,54.614,27.783,67.778,58.613,65.217,53.503
29-jan-2025 10:00,7.562,94.760,29.938,51.658,98.133,9.757,66.393,76.162,34.032,30.785,71.408,70.297,5.770,37.856,33.030,30.072,25.457,50.623,8.548,66.209
29-jan-2025 11:00,2.976,83.369,5.030,54.371,82.583,52.896,85.565,92.041,47.881,97.154,22.136,31.927,70.129,15.461,27.961,42.993,34.848,55.831,84.306,18.813
29-jan-2025 12:00,57.989,85.913,33.627,15.347,7.012,68.988,43.672,59.304,3.727,15.938,12.270,62.865,16.918,15.632,82.624,80.192,23.953,42.257,73.272,95.878
29-jan-2025 13:00,97.746,91.488,41.648,67.632,65.373,64.827,89.760,71.391,45.803,69.583,50.124,4.727,28.422,1.266,49.544,18.351,56.230,64.390,83.424,24.121
29-jan-2025 14:00,4.466,74.812,87.807,36.769,17.216,61.543,11.946,91.023,45.843,54.505,99.668,95.274,69.871,47.321,99.873,33.969,25.211,24.980,32.558,16.804
29-jan-2025 15:00,83.334,53.498,40.806,41.935,3.072,80.275,65.812,78.112,61.956,98.229,99.164,3.261,31.941,31.444,42.881,4.701,33.341,34.124,10.390,56.458
29-jan-2025 16:00,55.723,67.317,92.709,85.624,65.455,76.278,55.701,16.599,20.866,76.707,38.260,15.362,51.018,98.245,91.521,29.787,38.370,63.474,75.560,75.991
29-jan-2025 17:00,84.734,91.637,8.259,43.385,31.121,24.217,16.661,42.187,35.346,50.988,78.265,21.836,78.192,70.296,38.191,56.817,58.326,7.782,32.463,90.324
29-jan-2025 18:00,12.990,71.533,73.845,42.881,26.919,10.327,7.949,65.390,55.644,17.415,71.063,18.178,4.496,98.197,1.870,44.243,23.246,19.097,94.063,50.840
29-jan-2025 19:00,42.495,71.845,40.489,6.449,55.256,13.792,50.945,87.935,43.103,39.046,38.982,9.394,81.867,19.551,16.430,98.353,30.938,6.107,77.832,25.166
